user_id,destination_id,rating,visited_season
42,19,2,summer
108,34,2,summer
19,36,2,winter
67,9,3,summer
91,35,5,monsoon
108,18,5,monsoon
10,17,3,any
28,24,5,any
1,28,4,winter
12,14,2,any
3,37,4,winter
31,28,5,monsoon
4,7,3,any
70,9,2,any
19,34,2,summer
24,5,3,monsoon
76,27,4,monsoon
6,32,2,monsoon
64,6,4,monsoon
84,17,3,any
99,33,2,monsoon
117,7,3,summer
31,8,3,monsoon
61,2,4,summer
22,28,5,winter
64,5,3,any
29,8,3,summer
43,19,2,any
53,25,5,winter
41,2,4,any
42,0,5,any
109,31,3,any
74,24,4,any
52,39,3,winter
63,34,3,winter
51,6,3,any
102,32,3,any
5,38,4,any
85,38,3,any
44,36,5,any
37,38,4,summer
118,36,3,any
116,36,3,any
18,39,2,any
38,34,4,winter
97,15,3,winter
102,16,3,summer
95,33,4,monsoon
78,37,4,winter
66,24,4,monsoon
19,28,3,monsoon
119,23,4,winter
67,17,3,winter
87,4,3,monsoon
42,4,3,monsoon
69,2,3,winter
109,29,3,winter
27,9,3,monsoon
6,16,4,any
106,20,5,summer
40,25,2,any
35,16,2,summer
113,9,3,winter
25,19,4,winter
39,20,4,any
103,34,5,summer
9,0,5,winter
16,15,4,any
111,26,3,any
30,37,3,any
91,22,3,summer
112,24,2,winter
37,26,3,summer
55,20,4,any
110,30,3,winter
15,28,4,winter
110,27,3,winter
29,32,4,summer
65,27,4,any
106,21,3,any
82,7,2,winter
118,25,3,summer
39,26,2,any
106,29,3,monsoon
79,8,3,winter
52,1,5,monsoon
104,31,2,summer
54,1,4,any
52,12,3,winter
39,24,3,summer
73,29,2,winter
28,4,2,monsoon
97,26,2,summer
64,34,3,any
72,32,3,summer
7,22,3,monsoon
113,13,3,any
115,34,5,any
68,4,5,summer
88,5,3,any
19,33,3,winter
41,27,4,summer
10,31,2,any
47,28,5,summer
34,11,4,any
97,8,3,any
97,35,4,monsoon
86,17,3,summer
81,6,4,monsoon
56,27,3,monsoon
90,14,3,monsoon
104,24,5,winter
110,0,2,any
55,35,4,summer
60,13,2,monsoon
37,8,4,any
85,13,3,summer
93,12,5,monsoon
50,21,4,summer
22,26,3,monsoon
96,37,3,monsoon
97,32,3,any
34,29,4,monsoon
32,0,3,summer
102,27,3,monsoon
65,17,4,summer
27,23,4,winter
11,37,4,any
66,2,2,monsoon
42,8,5,summer
113,16,3,summer
4,12,3,summer
87,31,2,winter
24,14,5,any
24,2,3,monsoon
65,33,3,summer
101,6,3,any
16,19,3,summer
74,21,1,monsoon
100,25,3,summer
98,22,4,any
25,12,4,winter
88,29,3,winter
43,9,3,winter
24,35,3,winter
96,34,2,winter
38,24,3,monsoon
103,21,2,monsoon
104,34,3,summer
10,13,3,monsoon
54,12,5,winter
67,2,3,summer
118,31,2,monsoon
35,1,3,any
34,33,3,summer
94,13,3,summer
114,37,3,monsoon
107,2,4,any
89,8,2,summer
99,32,3,any
102,8,1,monsoon
34,5,3,summer
113,32,3,summer
17,1,4,winter
40,14,5,winter
11,30,4,any
111,13,3,summer
59,30,2,summer
5,22,2,monsoon
115,7,3,summer
82,33,4,summer
117,3,2,monsoon
96,26,3,any
8,27,3,summer
71,33,2,any
33,23,4,monsoon
77,5,2,winter
50,31,3,any
22,37,3,winter
90,18,3,any
86,20,4,summer
107,15,2,any
32,30,3,summer
14,22,4,any
117,9,4,summer
8,28,3,any
100,39,4,winter
31,32,5,winter
75,14,2,monsoon
11,28,3,summer
93,33,2,winter
41,38,5,winter
14,16,2,monsoon
41,35,4,summer
21,19,3,monsoon
87,17,3,any
37,16,3,summer
75,12,2,any
16,13,3,monsoon
51,30,3,any
42,13,3,summer
16,23,3,any
76,13,5,monsoon
0,27,5,summer
13,18,4,summer
100,22,3,winter
83,7,3,monsoon
110,33,3,winter
105,37,3,any
69,21,3,any
5,19,3,winter
50,22,5,monsoon
90,6,3,monsoon
36,17,1,monsoon
78,5,3,winter
78,24,4,monsoon
73,11,4,monsoon
22,36,4,winter
70,11,4,any
17,35,3,any
5,23,3,monsoon
107,9,3,winter
100,11,5,winter
64,10,3,any
83,9,2,summer
17,28,4,summer
57,25,3,summer
70,20,4,summer
51,23,3,monsoon
77,29,3,winter
97,34,2,winter
72,16,3,winter
19,21,3,winter
90,26,4,monsoon
40,3,4,winter
118,29,4,any
83,2,4,winter
112,3,4,monsoon
51,22,3,monsoon
17,4,2,monsoon
80,5,4,any
5,2,2,monsoon
70,34,4,winter
13,8,5,any
82,39,3,summer
6,14,2,winter
92,15,3,any
68,9,1,summer
109,33,4,any
87,20,2,monsoon
118,2,2,any
16,36,4,monsoon
83,0,2,any
70,35,1,summer
1,21,2,any
3,31,3,winter
60,4,4,summer
82,5,3,any
116,34,5,any
67,38,2,monsoon
9,26,4,summer
69,27,4,summer
30,14,3,any
35,18,4,winter
1,33,1,any
76,19,4,summer
12,29,4,winter
111,11,3,summer
34,23,3,winter
74,22,1,monsoon
49,38,3,monsoon
42,21,1,monsoon
18,11,4,winter
59,34,3,monsoon
28,32,4,any
68,1,3,winter
82,23,4,any
112,36,3,monsoon
44,26,4,winter
47,3,3,winter
30,35,3,winter
44,6,2,summer
9,29,2,summer
118,34,3,monsoon
119,33,4,any
85,16,4,any
73,12,5,winter
18,28,5,monsoon
23,26,2,any
24,0,4,winter
105,34,5,summer
91,0,3,winter
76,23,3,monsoon
30,15,3,winter
57,13,5,summer
28,6,3,any
40,30,5,any
23,34,2,winter
57,35,3,summer
85,23,3,summer
10,39,3,any
48,8,2,any
36,35,4,summer
28,38,4,summer
64,31,2,summer
26,14,3,monsoon
39,7,2,any
0,25,3,winter
74,2,2,summer
25,22,3,any
45,39,4,summer
99,0,5,summer
41,32,4,winter
78,6,3,winter
95,28,2,winter
117,39,4,any
4,10,5,any
34,34,2,any
2,18,3,winter
115,28,4,winter
109,7,3,winter
49,5,2,summer
50,14,4,winter
74,10,3,winter
10,11,3,monsoon
43,25,2,winter
66,0,3,any
26,28,2,summer
39,2,4,summer
52,36,2,any
12,6,3,winter
110,5,5,winter
26,2,3,summer
79,36,2,any
50,15,3,monsoon
80,29,3,summer
57,16,5,monsoon
27,34,4,summer
61,19,4,monsoon
93,34,4,summer
9,7,4,summer
20,31,3,summer
0,34,3,summer
61,0,4,monsoon
87,15,3,monsoon
46,20,3,monsoon
64,19,3,winter
83,14,2,winter
115,30,4,any
15,0,3,monsoon
69,12,2,any
67,4,2,winter
25,36,4,winter
21,28,2,monsoon
14,12,1,any
35,12,2,monsoon
14,26,3,winter
54,33,4,summer
20,8,3,summer
21,13,3,summer
50,4,2,monsoon
75,33,3,winter
3,6,1,winter
13,23,2,summer
53,33,4,any
71,34,3,summer
116,2,4,summer
21,36,3,any
56,14,3,winter
62,27,3,any
92,19,5,monsoon
57,31,3,monsoon
83,30,4,monsoon
61,4,4,winter
112,10,1,any
64,17,5,monsoon
49,39,3,winter
19,22,3,monsoon
41,26,2,winter
19,8,3,summer
115,23,3,summer
74,36,4,winter
82,37,2,monsoon
68,37,3,winter
115,19,2,monsoon
47,12,4,monsoon
28,31,3,winter
26,30,4,winter
53,32,3,winter
15,6,2,monsoon
63,14,1,any
47,16,3,summer
116,31,4,summer
73,31,4,summer
28,30,3,any
36,6,3,monsoon
76,3,3,summer
82,8,4,any
17,30,4,monsoon
39,18,3,winter
59,4,3,summer
32,7,4,summer
27,28,3,monsoon
35,25,5,winter
98,39,3,winter
54,10,3,summer
94,6,3,winter
104,33,3,summer
69,32,4,any
107,20,4,winter
13,21,4,winter
42,22,3,winter
80,30,4,any
27,8,3,winter
78,8,2,winter
1,4,2,summer
33,36,3,winter
12,21,5,summer
71,38,3,summer
98,32,3,winter
83,3,5,monsoon
93,24,3,any
45,30,4,summer
8,36,3,any
109,3,4,any
74,30,4,winter
2,32,4,any
65,1,5,summer
31,19,4,winter
3,19,5,monsoon
78,28,3,any
46,14,4,winter
87,29,3,summer
109,2,4,monsoon
81,36,3,any
59,3,3,any
50,0,2,winter
79,1,5,any
97,10,3,any
76,6,3,winter
4,24,2,summer
15,5,3,summer
103,26,4,monsoon
0,7,3,winter
119,35,4,any
77,36,2,monsoon
23,21,4,winter
114,13,2,summer
98,6,4,any
62,5,4,monsoon
100,34,3,monsoon
32,19,3,summer
35,26,3,summer
20,18,4,any
46,24,4,winter
13,5,3,winter
111,20,5,any
61,13,3,summer
9,30,3,winter
63,8,3,any
70,1,4,monsoon
65,4,2,monsoon
109,15,3,summer
37,34,4,summer
46,35,5,monsoon
112,28,4,winter
6,22,3,winter
63,16,3,summer
43,1,5,monsoon
35,38,2,summer
45,18,4,any
46,17,3,winter
92,38,3,summer
47,33,3,monsoon
114,34,3,winter
63,4,3,summer
64,30,4,summer
7,20,4,summer
45,12,2,summer
111,21,3,winter
109,12,2,winter
59,20,5,winter
68,13,2,any
104,35,2,monsoon
83,33,2,summer
119,8,1,winter
13,29,2,any
102,33,3,monsoon
7,32,3,monsoon
24,22,3,winter
44,23,4,any
68,34,5,winter
35,31,2,monsoon
74,35,4,monsoon
91,39,3,winter
61,9,4,monsoon
106,11,2,monsoon
10,4,3,any
54,38,3,winter
60,23,2,winter
81,4,4,monsoon
39,23,4,monsoon
2,13,3,summer
3,8,4,summer
47,18,2,any
17,27,4,summer
25,7,3,monsoon
105,36,4,monsoon
5,4,3,monsoon
7,5,4,summer
97,13,2,summer
29,13,4,summer
4,32,4,any
65,30,4,monsoon
88,32,2,monsoon
5,18,3,summer
119,38,4,winter
17,10,3,winter
49,1,5,winter
71,27,3,summer
1,26,4,winter
27,30,4,winter
27,7,3,any
28,2,3,any
22,24,3,any
73,18,2,any
87,2,2,summer
15,9,4,monsoon
67,0,4,any
119,25,2,monsoon
101,27,2,summer
4,0,2,summer
59,38,4,winter
3,35,4,monsoon
93,32,4,summer
52,11,5,winter
118,5,2,winter
67,34,3,summer
46,29,3,any
23,13,2,monsoon
93,15,2,any
46,31,3,winter
27,22,3,summer
26,4,4,winter
19,5,3,monsoon
41,11,4,monsoon
71,14,3,winter
82,38,3,winter
102,35,2,summer
116,38,3,summer
10,9,4,monsoon
59,32,5,winter
97,33,3,any
33,30,4,winter
107,10,4,monsoon
116,35,3,winter
103,8,3,winter
20,12,3,monsoon
40,5,3,any
94,7,3,any
107,4,4,summer
72,33,5,summer
41,7,3,winter
64,22,4,summer
75,37,4,winter
61,32,4,any
33,37,3,summer
29,29,2,monsoon
95,0,3,winter
63,30,2,monsoon
79,28,4,summer
38,16,4,winter
110,25,3,monsoon
102,34,3,summer
59,25,4,monsoon
73,10,2,any
79,31,2,monsoon
89,17,3,winter
65,36,3,any
37,27,4,summer
44,29,4,any
102,26,3,summer
119,27,4,monsoon
87,0,4,winter
11,0,3,winter
96,20,2,winter
92,2,3,monsoon
110,20,2,any
72,11,5,any
10,0,3,winter
14,28,3,summer
44,20,2,winter
78,34,1,monsoon
37,19,4,any
23,37,1,winter
36,38,3,monsoon
13,30,4,any
41,29,2,summer
36,18,4,winter
117,15,4,summer
90,23,5,monsoon
36,19,3,any
8,15,3,monsoon
72,9,5,winter
65,21,3,winter
102,31,3,summer
83,39,3,winter
60,2,4,winter
74,6,2,monsoon
43,39,4,summer
75,38,2,monsoon
35,13,3,summer
58,0,2,summer
26,33,4,winter
58,32,4,winter
87,27,3,winter
95,16,2,summer
62,18,5,any
89,32,3,monsoon
106,24,3,winter
102,20,3,any
56,22,2,monsoon
59,26,4,monsoon
22,23,2,summer
0,3,3,summer
85,30,4,any
16,26,3,winter
41,17,4,winter
96,18,3,any
18,0,3,winter
70,14,4,any
82,4,3,summer
95,10,3,winter
27,12,5,summer
8,10,3,monsoon
12,0,3,monsoon
95,2,4,summer
88,13,3,winter
93,16,5,winter
25,16,5,winter
1,10,4,monsoon
112,33,2,summer
118,33,1,winter
26,21,4,any
109,19,3,any
16,5,2,summer
57,10,4,any
3,36,2,summer
84,9,3,summer
103,9,2,summer
33,38,4,monsoon
38,3,4,winter
111,4,4,winter
43,33,2,summer
10,26,3,summer
73,33,3,monsoon
67,15,3,summer
61,23,3,winter
75,35,3,any
14,15,3,monsoon
119,16,3,monsoon
90,27,2,monsoon
48,3,3,any
16,6,3,any
104,32,2,any
94,0,3,any
31,39,3,summer
39,22,4,winter
2,5,4,winter
77,28,3,winter
19,0,4,any
44,13,3,monsoon
96,28,5,winter
72,17,2,summer
118,30,2,any
63,15,4,winter
72,19,5,any
81,21,5,monsoon
53,34,4,monsoon
101,31,4,monsoon
79,21,3,summer
118,24,2,summer
109,27,2,monsoon
29,37,4,summer
30,20,3,winter
62,26,3,monsoon
62,21,4,summer
103,14,5,monsoon
62,23,1,winter
53,14,3,winter
81,38,4,any
9,6,4,monsoon
21,39,3,summer
46,11,3,summer
101,17,3,monsoon
11,19,2,monsoon
13,12,2,summer
97,30,2,any
27,11,3,summer
12,18,3,summer
8,30,3,any
26,16,3,summer
76,33,3,winter
6,31,4,winter
95,11,2,monsoon
63,21,4,monsoon
13,17,3,winter
77,15,3,winter
76,22,3,monsoon
33,21,3,monsoon
57,27,3,winter
113,24,4,monsoon
98,13,3,monsoon
99,9,5,monsoon
58,4,3,summer
62,8,2,any
35,24,3,monsoon
2,9,3,summer
70,17,2,any
77,4,3,any
14,9,3,any
7,33,2,summer
100,3,2,winter
91,21,4,monsoon
48,19,2,monsoon
81,30,1,any
107,17,3,any
12,9,2,any
3,17,2,winter
40,1,4,winter
31,21,3,summer
96,17,3,winter
53,30,2,any
45,1,3,summer
62,39,4,any
47,7,3,summer
59,13,3,monsoon
36,30,3,monsoon
9,36,5,summer
50,8,5,monsoon
21,32,2,winter
86,1,3,winter
14,27,3,any
53,8,3,any
19,2,3,monsoon
2,6,4,monsoon
101,20,3,winter
89,39,4,monsoon
46,37,2,any
25,27,4,any
60,19,3,any
90,9,4,any
23,0,3,winter
119,18,4,winter
101,0,2,any
102,5,2,summer
96,35,3,monsoon
60,36,4,any
86,30,2,any
0,6,5,any
73,2,3,winter
92,25,2,winter
53,39,4,summer
92,13,4,any
103,29,3,summer
92,11,5,summer
98,2,2,monsoon
38,38,4,summer
47,31,2,winter
35,14,2,winter
39,1,3,any
62,24,3,any
46,26,3,summer
52,13,5,winter
23,5,5,monsoon
115,31,2,summer
97,16,4,any
0,22,4,monsoon
69,3,3,monsoon
95,12,4,any
25,2,3,any
87,35,3,any
73,26,3,any
76,11,3,winter
105,39,5,summer
32,6,5,winter
38,17,2,summer
57,18,4,winter
81,20,2,summer
37,2,4,any
74,31,3,winter
118,9,3,winter
20,25,3,winter
111,22,3,winter
116,29,3,any
50,19,4,any
72,34,4,any
111,25,3,summer
117,12,3,winter
74,38,3,summer
14,39,2,summer
71,19,3,monsoon
114,17,2,summer
93,29,5,any
67,12,3,any
74,3,2,summer
119,15,2,winter
70,4,3,winter
96,29,1,monsoon
26,34,4,winter
6,34,2,summer
103,12,3,any
104,10,3,winter
28,1,3,winter
17,11,5,monsoon
96,16,3,monsoon
11,3,5,summer
14,32,3,monsoon
79,4,5,summer
114,9,2,winter
114,21,3,any
108,8,2,any
32,13,1,summer
39,13,3,monsoon
34,38,5,winter
87,8,4,winter
36,23,3,monsoon
13,24,2,winter
83,1,3,summer
53,13,2,any
2,11,5,monsoon
2,19,2,winter
16,33,4,winter
40,10,3,winter
39,39,3,any
6,19,4,any
95,34,3,summer
1,25,3,winter
91,23,3,winter
21,8,4,monsoon
60,34,4,winter
64,23,3,any
93,2,3,winter
82,12,5,summer
70,25,3,any
49,3,3,any
67,32,5,winter
79,29,2,monsoon
63,3,2,any
18,4,4,monsoon
75,8,3,any
78,3,2,monsoon
71,32,3,monsoon
53,21,3,monsoon
88,6,3,monsoon
22,9,4,monsoon
78,1,2,winter
54,20,4,any
91,29,3,summer
95,38,3,winter
103,17,4,winter
33,29,2,monsoon
16,11,3,summer
37,0,4,winter
102,36,3,winter
60,21,2,winter
99,10,2,winter
72,12,3,any
45,31,3,monsoon
12,16,2,winter
52,24,3,any
91,36,2,winter
2,21,3,winter
51,5,3,summer
29,27,3,summer
112,16,5,any
53,37,3,monsoon
91,15,4,any
22,22,3,any
4,23,3,winter
12,35,4,summer
113,20,3,winter
40,12,5,monsoon
49,29,4,monsoon
72,36,3,any
43,29,4,any
52,4,3,any
62,28,3,any
109,1,3,any
58,19,3,winter
39,25,2,winter
74,17,3,any
56,5,4,summer
1,18,4,winter
115,22,4,monsoon
69,22,4,winter
45,14,3,any
52,25,2,monsoon
44,15,4,any
54,34,4,any
65,10,2,winter
72,25,3,summer
17,5,4,winter
38,27,2,summer
67,20,2,winter
49,21,4,winter
115,26,4,monsoon
106,22,2,any
2,30,3,monsoon
52,0,3,winter
16,0,2,any
37,1,3,winter
62,20,3,summer
95,19,3,summer
55,5,4,any
37,14,3,summer
106,1,3,any
101,1,2,winter
108,29,2,any
45,20,2,any
98,30,2,winter
1,11,2,any
52,29,4,any
42,9,4,winter
108,11,4,monsoon
92,7,4,winter
89,14,1,any
13,9,4,monsoon
15,37,3,winter
25,4,3,summer
28,3,4,summer
91,17,4,any
119,3,3,summer
37,36,2,winter
100,19,5,summer
82,31,3,summer
100,18,3,summer
26,18,5,any
106,14,2,any
31,20,5,monsoon
3,28,1,summer
87,16,3,any
52,22,3,any
114,7,5,any
56,8,3,winter
39,33,4,winter
82,21,4,monsoon
48,36,4,any
40,23,2,any
67,30,3,summer
90,1,3,winter
52,26,3,monsoon
67,27,4,winter
95,23,3,monsoon
94,34,2,any
86,15,4,summer
32,18,3,winter
39,35,4,summer
29,22,2,monsoon
88,37,4,summer
18,27,3,summer
98,15,4,summer
1,35,1,any
27,14,4,summer
13,35,3,monsoon
55,6,2,summer
23,31,2,winter
93,1,3,any
78,13,2,monsoon
13,20,4,monsoon
97,18,4,any
69,14,3,summer
102,17,4,summer
24,3,1,summer
83,34,2,winter
28,34,3,any
23,10,3,any
7,13,2,summer
40,29,4,monsoon
109,17,4,any
55,9,4,monsoon
59,8,3,winter
23,35,3,any
42,6,2,summer
33,13,3,summer
34,15,5,winter
65,34,3,any
33,16,3,summer
7,30,4,summer
10,35,2,any
31,26,4,summer
12,34,3,winter
15,24,3,any
75,18,3,monsoon
77,26,4,any
55,10,4,any
47,1,3,any
98,14,3,winter
55,39,4,monsoon
17,20,4,summer
113,26,3,any
75,25,4,monsoon
36,37,3,monsoon
117,31,2,monsoon
3,12,1,winter
11,38,4,monsoon
93,35,4,winter
5,21,3,monsoon
81,27,4,any
86,28,3,monsoon
75,7,3,summer
50,29,4,monsoon
117,27,3,monsoon
35,37,5,monsoon
33,11,4,any
15,38,2,any
36,1,3,any
90,12,5,any
116,23,2,winter
53,1,3,summer
60,20,2,summer
62,29,2,summer
104,2,5,monsoon
28,26,2,winter
40,28,3,monsoon
49,6,3,summer
76,17,4,summer
72,26,4,monsoon
93,23,2,any
9,27,3,monsoon
47,14,3,winter
21,21,3,monsoon
35,19,4,any
61,33,3,monsoon
89,13,3,winter
73,7,3,summer
55,19,3,monsoon
17,24,4,monsoon
115,14,4,any
15,16,5,any
61,20,4,monsoon
34,39,2,summer
12,15,3,any
51,35,5,winter
21,3,3,winter
52,37,2,monsoon
94,31,2,monsoon
61,31,5,summer
113,19,2,summer
82,26,4,any
22,27,5,winter
7,2,4,summer
75,4,4,winter
72,22,3,any
43,8,2,any
42,5,4,monsoon
98,0,2,any
21,1,4,winter
113,34,3,monsoon
104,25,3,any
5,10,2,winter
28,36,3,winter
79,13,3,monsoon
85,19,3,monsoon
60,9,3,winter
109,32,3,summer
114,32,4,any
15,17,4,monsoon
65,23,5,summer
8,6,2,monsoon
65,20,2,any
65,8,3,monsoon
112,19,3,winter
119,11,4,summer
27,31,3,winter
93,37,3,winter
51,34,2,monsoon
98,19,3,any
105,30,4,winter
119,36,3,winter
43,15,3,monsoon
94,11,5,winter
78,18,4,any
56,37,3,monsoon
104,5,5,any
0,17,3,any
114,2,4,winter
50,9,3,winter
67,31,3,winter
97,24,4,summer
59,22,3,winter
43,7,3,any
24,29,3,any
111,15,1,any
83,24,2,monsoon
39,14,3,winter
32,25,2,any
92,21,4,any
112,25,3,any
14,11,4,monsoon
33,5,3,any
75,26,2,any
69,34,3,any
55,25,4,any
14,0,2,summer
10,33,3,any
28,0,3,any
59,21,1,summer
31,4,3,monsoon
1,8,1,monsoon
115,16,4,winter
22,25,4,monsoon
11,6,4,any
90,7,2,any
11,29,2,monsoon
38,22,3,monsoon
119,12,3,winter
103,39,5,summer
66,39,5,summer
82,1,4,winter
44,21,2,summer
11,7,4,any
56,4,4,any
31,36,4,any
29,17,3,any
3,4,4,monsoon
17,2,2,monsoon
10,18,4,monsoon
36,32,3,any
102,13,3,any
70,16,3,monsoon
99,7,4,winter
55,22,1,any
41,8,3,any
30,28,2,winter
10,25,2,winter
4,38,3,any
115,32,3,monsoon
101,37,3,any
12,17,3,monsoon
79,38,4,any
8,24,4,winter
76,35,2,summer
92,27,4,monsoon
6,9,4,monsoon
3,9,3,summer
31,14,3,summer
54,39,4,summer
27,27,3,summer
32,33,4,summer
12,38,3,winter
74,8,4,any
1,23,2,winter
115,5,4,monsoon
23,18,2,any
68,19,3,any
17,12,3,winter
69,15,2,any
82,0,5,any
30,25,4,any
35,39,2,summer
22,32,4,winter
21,22,2,monsoon
64,13,4,winter
48,24,3,any
81,7,3,summer
18,13,2,any
31,37,2,winter
104,22,3,summer
95,30,3,monsoon
7,28,4,any
81,12,3,winter
64,21,3,winter
69,31,4,monsoon
97,25,3,summer
79,10,1,winter
116,19,2,winter
95,7,2,winter
11,35,3,summer
25,13,4,any
53,27,4,winter
71,26,4,winter
4,14,2,monsoon
53,0,2,summer
108,0,1,summer
24,18,2,any
50,32,1,summer
84,34,2,summer
38,11,2,winter
107,35,2,summer
7,15,3,any
98,25,1,summer
89,21,3,monsoon
8,14,2,monsoon
119,21,2,summer
65,28,4,any
88,12,5,winter
44,11,3,winter
22,8,3,monsoon
35,22,4,summer
77,23,4,summer
32,5,4,summer
40,35,3,winter
3,26,4,any
103,27,3,winter
6,35,5,summer
42,38,3,summer
52,31,3,winter
16,37,4,any
101,9,2,monsoon
113,4,4,monsoon
2,8,4,monsoon
106,8,3,winter
93,22,1,monsoon
86,21,3,winter
84,37,5,any
100,6,3,winter
107,37,3,summer
41,15,2,any
72,18,2,any
106,19,3,monsoon
104,13,5,winter
63,1,4,winter
4,13,3,monsoon
97,22,3,winter
42,2,3,summer
79,33,3,monsoon
33,7,3,any
70,32,4,any
16,28,4,summer
89,25,2,any
28,7,3,any
66,25,4,winter
61,27,5,any
105,12,4,monsoon
25,38,3,monsoon
15,7,3,winter
100,37,3,summer
57,3,4,monsoon
32,10,4,any
108,16,4,monsoon
31,13,2,summer
34,8,3,monsoon
91,14,4,any
118,28,4,winter
65,6,2,summer
15,34,5,summer
48,35,3,any
59,19,4,any
52,5,3,summer
50,16,4,winter
90,25,4,summer
94,2,3,monsoon
55,15,5,any
31,11,3,any
104,29,4,winter
105,21,3,any
63,38,3,winter
36,8,2,monsoon
9,31,3,monsoon
113,17,3,any
11,9,4,summer
6,36,2,winter
41,34,4,winter
43,24,3,monsoon
26,10,3,any
31,34,3,summer
30,34,5,summer
81,13,3,winter
30,30,5,monsoon
44,3,3,summer
86,16,4,winter
39,30,3,monsoon
66,13,5,any
42,24,5,summer
11,32,4,any
88,31,3,monsoon
27,17,3,winter
25,11,3,summer
108,2,3,any
28,10,3,any
110,17,3,summer
88,3,3,summer
31,22,3,any
56,11,4,monsoon
96,14,1,summer
78,29,3,summer
117,14,3,monsoon
101,23,3,any
32,23,2,summer
48,16,3,winter
104,37,4,monsoon
99,22,3,any
78,4,4,any
56,17,5,any
85,0,3,any
117,36,3,winter
18,12,4,winter
18,24,5,winter
73,32,1,summer
85,17,2,any
41,19,2,winter
97,21,4,summer
6,2,3,winter
36,25,4,any
87,11,3,monsoon
27,19,3,summer
105,4,4,winter
62,38,2,winter
3,38,4,winter
119,28,5,summer
119,5,5,summer
108,3,2,summer
22,12,5,winter
108,9,3,summer
77,30,3,summer
21,31,3,winter
112,4,3,any
70,8,3,summer
4,22,5,summer
66,12,5,monsoon
64,0,4,winter
39,10,4,any
25,21,4,summer
117,38,3,winter
15,8,1,winter
84,12,4,monsoon
31,0,4,any
90,15,1,any
116,26,4,winter
114,25,3,summer
77,8,4,any
61,36,4,any
109,0,3,summer
19,10,2,monsoon
5,3,3,monsoon
24,34,4,any
47,25,3,summer
103,13,4,summer
112,31,4,winter
1,2,4,any
34,31,4,any
73,37,3,winter
5,15,3,monsoon
74,29,3,monsoon
115,20,2,any
65,38,4,winter
69,8,4,monsoon
19,25,3,summer
18,5,3,summer
117,33,2,monsoon
16,21,2,monsoon
48,25,3,monsoon
4,25,4,monsoon
113,25,4,summer
42,35,4,any
0,29,3,monsoon
19,29,3,winter
57,24,3,winter
44,2,3,monsoon
14,7,3,monsoon
73,38,5,winter
116,33,2,any
29,33,3,monsoon
52,14,2,monsoon
59,33,4,monsoon
14,4,4,winter
19,7,3,summer
64,20,4,winter
51,0,4,monsoon
57,9,2,summer
56,21,2,monsoon
24,36,3,winter
7,19,3,winter
14,33,2,monsoon
33,1,3,summer
5,1,3,summer
2,24,3,any
113,23,2,summer
10,19,3,monsoon
85,1,4,summer
10,2,4,summer
16,12,3,winter
17,25,4,winter
119,30,3,summer
66,4,2,winter
35,30,3,any
95,22,2,winter
67,5,3,winter
89,7,3,summer
30,19,5,monsoon
83,38,2,monsoon
54,35,1,any
113,28,2,winter
31,30,2,monsoon
19,27,2,monsoon
8,39,2,any
114,4,4,any
22,35,3,any
112,22,2,summer
57,38,2,monsoon
112,12,3,winter
68,23,2,any
80,33,2,winter
80,12,4,monsoon
4,33,2,summer
62,0,2,winter
46,16,3,summer
25,6,3,monsoon
12,23,3,summer
34,28,4,summer
30,21,2,summer
40,16,4,winter
38,2,2,monsoon
106,0,3,summer
21,12,4,monsoon
26,36,3,monsoon
67,7,4,winter
60,5,4,any
80,25,4,any
91,27,2,monsoon
39,21,3,monsoon
86,0,4,winter
78,12,3,summer
58,3,3,winter
103,2,3,monsoon
11,10,3,monsoon
115,21,3,monsoon
68,30,5,any
98,31,4,winter
117,24,4,any
98,27,3,monsoon
4,3,5,monsoon
40,31,4,winter
7,16,2,winter
43,27,3,winter
2,2,2,summer
26,15,4,any
80,11,4,monsoon
108,25,3,summer
18,6,3,monsoon
1,19,3,any
24,33,1,any
51,29,3,winter
22,2,1,any
53,15,4,winter
94,35,3,summer
54,29,5,summer
1,31,4,summer
32,3,3,any
92,30,3,any
71,21,2,monsoon
113,11,3,summer
91,6,2,winter
116,9,3,monsoon
77,9,4,monsoon
91,37,2,summer
103,5,4,summer
65,0,2,any
19,19,3,any
48,13,2,monsoon
82,34,4,any
83,25,5,monsoon
55,1,3,summer
9,21,5,summer
60,22,4,any
34,12,4,summer
118,3,4,winter
104,17,3,any
50,37,3,any
79,17,3,monsoon
38,10,3,monsoon
74,16,2,summer
108,30,2,winter
105,6,2,monsoon
54,30,4,winter
2,7,4,winter
46,10,3,any
84,10,4,any
90,38,4,monsoon
70,6,4,any
44,32,2,monsoon
24,15,4,winter
6,8,3,winter
18,3,2,winter
51,4,2,monsoon
42,15,4,any
58,30,3,summer
87,3,4,monsoon
64,38,4,summer
113,36,2,summer
19,37,3,winter
